source,date,username,content,url,engagement,sentiment,category1,category2,category3,pos_count,neg_count,score
youtube,2025-01-14T10:08:04Z,@bickiethomas1832,Good review,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Other,Other,,1,0,1
youtube,2025-01-12T12:23:10Z,@kiranms3505,I completed 5000 kms and its not bad.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,negative,Other,Other,,0,1,-1
youtube,2025-01-12T11:45:26Z,@IamKKB1984,"I don't want subscription for features, reason why I don't like Ather.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-09T21:50:19Z,@CheGourav,Hi @motorinc I am looking into this scrambler 900 from triumph. Did you review it or if not can you please do so?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Performance & Power,motor,0,0,0
youtube,2025-01-09T04:14:56Z,@muneershaik5004,"Planning to buy an EV, which one do you suggest? Ather Rizta 3.7 or River Indie?",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-08T18:44:36Z,@prajwaladhav3123,"Guys can you please make an in depth video on riding gear, it will really be helpful 👍",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-08T13:33:54Z,@chaitanyasrinivas7043,"Hi, could you review simple one?",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-08T13:21:14Z,@edg4m753,Space the final frontier ❤ ...live well and prosper,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-07T18:59:13Z,@vilasmali9683,"​@motorinc  i m confused in both sccoter jupiter 125 and access which should I prefer , is their any problem facing for reliability for long yime in access as it comes fibre body as compare to jupiter",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,negative,Product,Performance & Power,motor,0,1,-1
youtube,2025-01-07T18:06:56Z,@Tylerdurden_xxx,"We haven't found any review on RE Scram 411 or Xpulse 200, It would be much helpful to hear it from Shumi :)",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-07T08:29:54Z,@rohitpatil1989,"man, BGM is top notch, Especially around timing 3:20.
starting from 3:03",https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,neutral,Other,Other,,0,0,0
youtube,2025-01-07T08:29:52Z,@ThastsiT,KLX 230 impression and should you buy one ? soon Anna!,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T16:59:14Z,@weekend_travelling_dev,"I'm a new rider and I'm considering the KTM Duke 250 and Triumph Speed 400 as my first bike. I know they are different in style and purpose, but I like both. I am looking for something sporty but also something powerful. I think the ktm is more sporty and has sharp handling, but speed has more power.  Could you share your opinion on which one might be better?",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Performance & Power,speed,0,0,0
youtube,2025-01-06T16:39:55Z,@beingsolo80,The rear design isn't a flaw. It's a utility scooter. Lots of under-seat storage is a plus.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T15:10:40Z,@RahulKaushik-n3l,Any review on jawa 42 FJ???,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T14:43:15Z,@digitalmarketing9916,Pulsar n150 par video bna do please,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T12:43:50Z,@anbarasumani2576,"Yes suspension is not good in Rizta ..Iqube suspension is quite good..but i bought rizta S mainly for its space 🚀. And those who buy rizta S variant don't expect ather smart phone connect to work , its a useless crap most of the time it shows app is out of sync .",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Software,Connectivity,app,1,0,1
youtube,2025-01-06T12:27:28Z,@gnanendrag987,Payment not received from ather😂😂😂😂😂???,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T10:35:20Z,@technomama,I bought top variant bcoz it comes with duo chargers worth 14000,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,charge,0,0,0
youtube,2025-01-06T10:31:47Z,@technomama,I have ather rizta 3.7kwh. i love riding experience. Everything is good except ignition lock. Dashboard lag is occasional. i hate smart eco.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Software,UI,dashboard,2,0,2
youtube,2025-01-06T10:30:23Z,@sanjayamv,Is the voice auto-generated ? Feels so artificial..,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T10:11:10Z,@chevvakulasrikanth9260,"I drive a Honda Shine 125 daily for work. Can anyone tell me, do I need to buy riding gear(jacket, gloves..) etc",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,positive,Other,Other,,1,0,1
youtube,2025-01-06T08:42:49Z,@BrokenBrain-y2b,Looks like 💩,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T08:18:18Z,@aksks371,"Pro pack is so dumb 
Fun fact is if u subscribe it then only you will get hill hold and magic twist option and hardware is already intigrated😂 you have pay more for unlock the feature",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T08:12:35Z,@TegraZero,ola is launching gen 3 scooter soon. people should wait before they buy any scooter,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T07:32:03Z,@Gaurav-cy5lu,Audiogasm!,https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,neutral,Other,Other,,0,0,0
youtube,2025-01-06T06:59:04Z,@EnmtTV,Please make a review on vida v2,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T06:42:25Z,@VilasMali-l5g,Hi Is there any new year launch of access 125,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T06:23:36Z,@sriraman6243,I own rzita z for couple of months make a better scooter and feel like upgrade for exiting 125 cc petrol scooter . Overall feel better but come with price tag,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Value & Price,Price,price,0,0,0
youtube,2025-01-06T06:18:51Z,@anuvardhank.n3337,Someone pointed out that it looks like a European toilet and I cannot see it otherwise since then.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T05:52:13Z,@sourabhwadhwa05,"I have ather rizta mid model, i feel the skid control is the best thing in the e-scooter, also i love the stability, reliability and strength of it. Other ev scooter feels weak.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Other,Other,,1,0,1
youtube,2025-01-06T05:17:02Z,@Prabhakarrrr,Clear ❤,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T04:50:31Z,@umangdave111,"I've always felt the taper at the rear side of the rizta bit of an eye shore. Thanks for pointing that out, glad to know that I am not the only one who feels the same.

And 20k for pro pack !!! Ather seriously? Other brands gives  all these features as standard !! i cube literally mentions it on their website 😅.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,neutral,Other,Other,,0,0,0
youtube,2025-01-06T04:47:55Z,@TheTwinPost,The rear end of Rizta looks like a toilet seat... rest of the scooter looks pretty decent.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T03:44:25Z,@adityauphade,"Why are the videos ending abruptly, fix this.

Also, SUBTITLES ARE A MUST! PLEASE ADD THEM :)",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-06T03:11:18Z,@dannyanderson2147,"I own ather rizta 3.7kw using it for more than 2m, I travel to office daily, I am in night shift so only travel on zip mode with speed of 60-70, and 70-80, as I take highway in morning to escape traffice, so with 105 range on zip mode, I consume 35% charge on city at night and on highway due to long distance 40-45% charge, and that usually leave me with 30-25% charge for total of  50-55 km. I had minor issue like charge symbol was showing whle put on charge then in few mintues the rizta automatically rebooted and it was fine, the dashboard got hanged twice on 60-70 speed, but it does not affect ride and automatically rebooted in after 10 minutes and was back to normal 

charging at home is simple as I leave it on charge and take off when going to office, it has auto cutt off so no issues. Initially you will feel the suspension is stiff, as you along, you will get used to smooth rides wont be bothered about suspension and it will not be affected.

I used to have around Rs 3000 exp for my commute, now I dont know how much I spend on charging, as I charge on my apartment plug point, need to check on it. Saving cost on perol and going to petrol bunk is a big relief",https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,neutral,Product,Battery & Range,range,1,1,0
youtube,2025-01-05T23:23:16Z,@snehasishdev3296,Never ever will I buy an e scooter/bike.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T21:36:16Z,@naveen12,450 2025❤ Rizta doesn't give the thrill and not easy to move around,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T18:47:14Z,@HaulsAndHappyTimes,Can you do chetak 35 series,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T17:57:05Z,@CuriousSamurai-c5d,Ola Ola Ola❤,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T17:48:59Z,@ujwalcs,"I am owning both Ather rizta and TVS icube, i wouod definitely say Rizta is more natural to drive, perfect range depiction much better than icube",https://www.youtube.com/watch?v=NrNSgmxT3Jw,15,neutral,Product,Battery & Range,range,0,0,0
youtube,2025-01-05T17:42:04Z,@PabitraPadhy,"I did a bunch of research from a user's prespecive... the design sort of grows on you.... it's not the best and not the worst.
I would suggest to get the Rizta Z 2.9, it's the best of all worlds.
But also... very very importantly... be honest with your usecase.

I have 3 riding members, me, my sister and my father.
my previous scooter was Activa 4g, reliable, cheap and shitty with mileage.
we hardly go above 40 in the city, and when we need power, we have the zip mode.
our daily mileage is hardly 40 -50 kms.
the buttons, functionality and everything else is damn simple for my father to use.
It's spacious for my mom and my sister for shopping and comfort.
it just works.

They drop it? It's all plastic body, get it replaced. Ather gets you the original parts easily.
Overally, you will spend least, than on petrol each month.
But beware there's the initial lumpsum cost involved for getting the Rizta, and unsure after pro-pack.

Also, I got the extended battery warranty for 80000 kms / 8 years, it just makes sense.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Product,Battery & Range,battery,0,0,0
youtube,2025-01-05T17:41:03Z,@60secondshorror,The white varient looks like a fancy Japanese commode from the back,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T17:27:53Z,@amazeflips5652,Back.view is European closet.:(,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T17:13:40Z,@JaisinghaniSagar,Audio quality is so annoying… it doesn’t feel like your original voice… i feel like im watching discovery channel or nat geo in which audio is dubbed and added later,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Build Quality,quality,0,0,0
youtube,2025-01-05T16:59:58Z,@RN-ht3od,3:30 shots fired at ultraviolette,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T16:55:40Z,@muralisaripalli164,I loved the scooter during my test drives. It's very very sensible and the perfect definition of a scooter. But I did feel that the head is a bit bulky in comparison to conventional scooters.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Other,Other,,1,0,1
youtube,2025-01-05T16:51:11Z,@maguluribhargavchowdary4453,Booked z 2.9. Awaiting for Delivery,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T16:44:12Z,@AarshParashar,Guys where are the videos on Mahindra EVs?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T16:32:40Z,@srinidhibhat,Day 1/n of asking Shumi to make a video on his Ducati Multi like he did on his Duke 390 👀,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T16:28:21Z,@ajayzine2261,Please compare ather rizta 3.7kWh  with chetak 3501 pls pls sir,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T16:08:37Z,@pranavjs,"boy the rear design honeslty feels ugly. also now ather has made  a performace comparison between 160cc bike , a scooter and ather. remember their ad, in which they showed everyone else is riding, but no other vehicles are shown ? personally i want them to make electric bikes with under tank storage for rain coat atleast",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T16:06:02Z,@vishnukiran86,"If they release a hotter version with the 450X state of tune, I’d book one tomorrow. Being 6’2, the 450 felt small, and a bit cartoonish for my size. In comparison, I felt like this is something I could live with",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T15:48:31Z,@Rocket_T2,Why don't Ather offers basic display like Chetak 3503 ? Easily 10k can be saved which will make more affordable than ICE scooters.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Software,UI,display,0,0,0
youtube,2025-01-05T15:33:29Z,@sakshampatel7000,so i guess no electric scooter to buy right now.😢 I was honestly hoping that rizta base variant would be perfect and that is still true but only on some points.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T15:04:22Z,@030aniketpoptani3,Do a View on RTR 160 please,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T14:54:03Z,@charanreddy2504,"I have been using the 450x gen 3 for the last 2 years and with that experience I'm writing this comment...
Pros :- super handling, fun to ride
Cons:- 
1.The seat is not so comfortable
2. The service quality is not even average its poor.
3. The service cost is soo expensive that I even paid 10k for 2 times.. for example during my 49k kms riding the belts that are used in ather worn out very quickly and i changed 3 times each costed me around 3500rs.. general service charge is 850, a very small electrical connector which costs 50rs in local electrical shop costed me around 800rs including labour charge..
4. The service time they are taking is too long.. they sold many scooters and they r having very few employees to do the service... That's the reason they are taking too much time, poor service quality...
5. Charging infrastructure is not well established and the price for fast charging is 1rs per min + gst...for example the fast charger only charges upto 80%.. the charge the scooter from 10-80% it will take somewhere around 80-90mins... So it's 90rs + gst= ~110rs... And with that 80% charge  u will get only 70-75kms..
6. The battery is degrading very quickly.. out my 50k kms i only fast charged my bike 10-15 times only and in the first 1½ years the range dropped from 90kms to 65kms per full charge and under Warranty they said they repaired the battery.. now the range I'm getting is little better.
7. Service interval:- for every 5k kms we have to do the service.. and some times it will cost u 1200 and sometimes upto 10k.
8. The spare parts are way to costly. The front brake pads are 604+ gst + labour charges... each belt costs around 3-3.5k, where a normal activa belt costs around 1000 and it will last long up to 50k kms..

Conclusion:- im in confusion that Im maintaining an EV or a super bike. I think I made the wrong investment by putting my money on EV. I just want to go back to ICE😢",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Product,Battery & Range,battery,2,2,0
youtube,2025-01-05T14:27:47Z,@ArunKumar-fg6mk,Bro pls advise whc is best overall ather rizta or river indie?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T14:10:44Z,@Nayan-ic3ig,12:25 minus maintenance and petrol price.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Value & Price,Price,price,0,0,0
youtube,2025-01-05T13:46:56Z,@anujchandkapoor,It looks Ugly. It looks like someone mounted an elephant on a horse. They should have gone with a bigger wheelbase and a new platform instead of the 450X.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T13:36:48Z,@hombre-plátano,"Review TLDR :  scientist has never been able to achieve ""Absolute zero""  temperature yet , but somehow OLA has achieved ""Absolute Garbage"", proud moment for India.

also Rizta is also okay.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T13:29:19Z,@ullasshetty8473,I am resently buyed rizta i am full happy,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Software,Connectivity,app,0,0,0
youtube,2025-01-05T13:19:11Z,@himanshu-hmg,Link to the app doesn't work in the discription,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Software,Connectivity,app,0,0,0
youtube,2025-01-05T12:51:57Z,@sachingupta-hi6xw,Hi I buy ather rizta but from the day 1 i didnt get the range but ather promise what do you think ? What issus there i have 100s of screenshots for the oddo metre as i get only 50-60km range is it true range i have to accpet it ? Or what do you think,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,range,0,0,0
youtube,2025-01-05T12:15:10Z,@dinivlogs2318,"❤Anna ,,,hero Vida review madi (love from Davangere Karnataka)",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Other,Other,,1,0,1
youtube,2025-01-05T11:36:13Z,@vizdrom,"4:22 For more details please see the First Impressions video, for that public service announcement/rant on the helmets.
https://www.youtube.com/watch?v=iE7GB_6S_5g&t=1933s",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T11:31:08Z,@kaustubh_kp,"10:59 point no one said, but it's so important!",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T11:30:32Z,@sujithganesh6745,We need simple energy review,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T11:29:58Z,@vizdrom,Actually merging the scooters like at 3:09 you get the Ather 450 Rizz,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T10:49:07Z,@mkrishnadev1204,Will buy electric scooter in 2040,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T10:37:07Z,@Rupu1996,"I have been using the rizta top end model for almost 4k kms now. There are 2 serious issues I have had so far. 
1. Sometimes when I am parking the vehicle in reverse mode , the software glitches and turns off the reverse mode automatically. This happens within the span of 1 second. I almost ended up getting into the road and driving perpendicular to the traffic. 

2. There are times when the display freezes randomly. It can happen anytime and anywhere. The problem that occurs to me is I cannot change the driving modes at that time. And I am unaware of the display freeze so when I try to overtake any vehicle I shift from eco to zip mode but because I am still in eco mode I end up going parallel to the vehicle and into the incoming traffic. 

Everything else is fine but these 2 issues are a huge huge safety hazard. I contact ather and informed them multiple times , I have also had them repeatedly service it but the problem still exists. The service team from ather have been giving their best effort to fix it. I have also spoken with other rizta owners. They don't seem to noitce anything like this yet. 

(FYI : the reverse mode glitch happened twice and the display freeze glitch happened many times)",https://www.youtube.com/watch?v=NrNSgmxT3Jw,11,negative,Software,Connectivity,app,0,2,-2
youtube,2025-01-05T10:35:02Z,@mackisbrocklesnar,"Confused between Rizta and Indie to such an extent, i might end up buying both.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,neutral,Other,Other,,0,0,0
youtube,2025-01-05T09:44:26Z,@HuracanMitra,Please make a Bajaj Chetak 3501 (the new one) review.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T09:42:55Z,@shivakumarsaminathan2847,I feel Both motorinc studio and athers are from Future !! 😊,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Product,Performance & Power,motor,0,0,0
youtube,2025-01-05T09:42:42Z,@Mr.Indiyaah,My heart beats for River indie ❤,https://www.youtube.com/watch?v=NrNSgmxT3Jw,5,neutral,Other,Other,,0,0,0
youtube,2025-01-05T09:27:10Z,@kumkum8190,No detachable battery is bad!,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,negative,Product,Battery & Range,battery,0,1,-1
youtube,2025-01-05T08:50:59Z,@vaibhavpal7380,There is a option of switching off ‘Smart’ of SMART ECO and use regular ECO mode in 450x.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T08:31:35Z,@Sreejith.Thekkummuri,The rizta rear design...! U want to say what exactly it looks like...but you..jus polished n said....😅😂😂,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T08:21:51Z,@FarhanKhan-pu4tn,Any plans to bring the MotorInc app for Android?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,3,neutral,Product,Performance & Power,motor,0,0,0
youtube,2025-01-05T08:06:31Z,@VikasJaink,"I believe you are becoming monotonous with respect to topics. 

I want topics on sales analysis of car and bike as 2024 is ended now. 

1 hour Podcast on sales analysis with graphs will be better. 

We want a podcast on the automotive industry people, EX: You can call Sirish Chandra of Tata or a venu of Mahindra or Rakesh Sharma of Bajaj etc. 

I want Podcast on good launches of 2024, Bad launches of 2024. 

Analysis on expectations in 2025. 

Please spice up things, you guys are stuck with only products and it's reviews.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,1,1,0
youtube,2025-01-05T07:57:38Z,@johnkodamala6149,The coasting regeneration is almost non existent below 18% on both 450 and rizta,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T07:47:06Z,@aweeb634,Ye rizta kya kehlata hai,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T07:42:48Z,@acntforyt9803,"Outdated information on day 0, You didn’t  compare Vida v1, which at 30k less on road than (considering s/w add-ons) does all things ather does in “good enough way” with the same range. And last I checked Indian audience specifically in tier 2+ value bang for buck more than anything.  Plus you don’t take into account account new redesigned Chetak with huge boot, or Vida v2 with improvements and both beating rizta by 20-30k on road with same specs and s/w gizmos.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Product,Battery & Range,range,1,0,1
youtube,2025-01-05T07:24:42Z,@Vipulverma-j9e,Why they design EV Scooters so girlish,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T07:15:50Z,@prabhuart1625,Absolutely true rizta s is very good,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Other,Other,,1,0,1
youtube,2025-01-05T07:09:46Z,@abhishekmandal8096,Kindly review the Vida v2 pro,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T07:02:13Z,@priyankarsaha7362,3:31 No fighter jets were harmed in the making of this video👀,https://www.youtube.com/watch?v=NrNSgmxT3Jw,3,neutral,Other,Other,,0,0,0
youtube,2025-01-05T06:56:25Z,@maanooj,Ritza vs inde plz,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T06:56:00Z,@Wildcatchigga11,"I was asking for a suggestion with my colleagues to which should I go with. One of them said go with aethar. But everyone on my family have range anxiety. I jsut said one thing the Activa which I'm using is almost 10 years old and no issue till yet. Will the aethar last for for 10 years? I don't think so. I'm only concerned about the battery becoming less effective and with time it will become more frustrating regarding the range it will offer. 

Hell no.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,3,negative,Product,Battery & Range,battery,0,1,-1
youtube,2025-01-05T06:46:33Z,@sho_k1,When do you they're gonna bring major updates to their 450 line up. I know about the recent one but that's barely an update.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Software,Connectivity,update,0,0,0
youtube,2025-01-05T06:32:38Z,@sahilpathak4724,Shumi please do helmet hall from 5 k to 50k of top 5 or 7 helmets to go for.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T06:20:54Z,@satyam.shankar,10:54 The base 'S' variant also lacks the magic twist. The throttle used is the same so it can twist forward but no regen works. You can verify from their website in the 'Compare Models' section.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,21,neutral,Other,Other,,0,0,0
youtube,2025-01-05T06:16:02Z,@INTERfAC3_cs,Can we make a video to discuss what went wrong with Ola and how can they fix it ?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,neutral,Other,Other,,0,0,0
youtube,2025-01-05T06:15:08Z,@yaseenpatel9492,But ola offering 8-80k warranty 😮,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T06:13:31Z,@ashok_ign5623,Motor sound is very annoying and build quality is poor its not Ather Quality.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,negative,Product,Performance & Power,motor,0,1,-1
youtube,2025-01-05T06:10:48Z,@akaxe77,"“Living without a scooter would be ‘better than’ living with an Ola”. 😂😂 

Amen!!!",https://www.youtube.com/watch?v=NrNSgmxT3Jw,6,neutral,Other,Other,,0,0,0
youtube,2025-01-05T06:01:06Z,@onkarsuryavanshi8646,Hindi mai video banai,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T05:51:32Z,@anujagarwal6631,Own this scooter and it seriously needs another riding mode than smart eco🙄this mode is not even good for city ride.. Just zip is the mode to ride everyday in😅,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Other,Other,,1,0,1
youtube,2025-01-05T05:48:42Z,@amanguptadestructor007,Woukd love to see a poll between rizta z and river indie,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Other,Other,,1,0,1
youtube,2025-01-05T05:48:28Z,@shubhamjain4151,Why dont you compare it with Vida ?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,3,neutral,Other,Other,,0,0,0
youtube,2025-01-05T05:46:23Z,@sonyk.m3720,"I purchased the premium subscription on the app for ₹1,200, but I'm unable to access any content on my Android device.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Software,Connectivity,app,0,0,0
youtube,2025-01-05T05:45:13Z,@ameyaspadhye,"I bought Rizta Z (2.9 kWh) for my retired parents and they love it. Reduced performance was a positive thing for a couple who've crossed 60 yrs of age. Didn't get Pro pack bcz they wouldn't use those features anyway. They love the big boot for their weekend sabzi mandi trips. They live in tier 3 city, so with 100km range, they have to charge the scooter only once in 10 days. This was the first time we got EV, so they were a bit skeptical. But they are thoroughly enjoying their ride so I'm happy with the purchase. I heard few bad reviews about Ola sometimes getting burnt. With Ather, I've that peace of mind, especially since this purchase was for my parents.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,40,neutral,Product,Battery & Range,range,1,1,0
youtube,2025-01-05T05:41:37Z,@joyalvallayil,Bathtub on wheels from the rear,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-01-05T05:33:35Z,@asshattrading,"Give a man a fish and you feed him for a day, give him an Ola S1 and well.....that thorn is no longer up your arse anymore.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-05T05:26:37Z,@someshsingh21,Everything is good but it's very costly,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,positive,Other,Other,,1,0,1
